종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,
51980,중앙리빙테크,32202,플라스틱제품 제조업,32117218,16308609000,500,원(KRW),070-5153-3200,"경기도 안양시 동안구 학의로 282 경기도 안양시 동안구 학의로 282(관양동,금강펜테리움IT타워 B동 617호)",1331,,
72020,중앙백신,32101,기초 의약물질 및 생물학적 제제 제조업,9960000,4980000000,500,원(KRW),(042)863-9322,대전광역시 유성구 유성대로 1476-37 (주)중앙백신연구소,1331,,
440,중앙에너비스,74607,기타 전문 도매업,6227130,3113565000,500,원(KRW),070-8707-4500,서울특별시 용산구  한남대로 82 ,1331,,
54180,중앙오션,33101,선박 및 보트 건조업,26468727,13234363500,500,원(KRW),02-3218-9500,서울특별시 강남구 논현로28길 40 덕영빌딩 3층 ,1331,,
228760,지노믹트리,32103,의료용품 및 기타 의약 관련제품 제조업,19986215,9993107500,500,원(KRW),042-861-4551,대전광역시 유성구 테크노10로 44-6 ,1331,,
43610,지니뮤직,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",58115438,29057719000,500,원(KRW),02-3282-2600,서울특별시 강남구 테헤란로 415 L7 Hotels 강남타워 (6~8층) ,1331,,
263860,지니언스,105802,소프트웨어 개발 및 공급업,9444600,4722300000,500,원(KRW),031-8084-9770,"경기도 안양시 동안구 벌말로 66 12층 A-F(관양동,평촌역 하이필드) ",1331,,
208350,지란지교시큐리티,105802,소프트웨어 개발 및 공급업,38872668,3887266800,100,원(KRW),02-786-7551,"서울특별시 강남구 역삼로 542 5층 502호(대치동, 신사제2빌딩)",1331,,
114570,지스마트글로벌,32601,반도체 제조업,94647020,47323510000,500,원(KRW),031-708-4412,"서울특별시 강남구 역삼로 556 4층, 5층(대치동, 서울아카데미빌딩)",1331,,
51160,지어소프트,105802,소프트웨어 개발 및 공급업,14574555,7287277500,500,원(KRW),02-2155-5100,"서울특별시 서초구 서초중앙로8길 117 (서초동,지어소프트빌딩)",1331,,
53050,지에스이,43502,연료용 가스 제조 및 배관공급업,29987597,15304357500,500,원(KRW),055-855-0102,경상남도 사천시 사천읍 구암두문로 412-30 ,1331,,
119850,지엔씨에너지,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",16295828,8428349000,500,원(KRW),02-2164-9200,"서울특별시 영등포구 양산로 43 우림이비지센터 911, 912호 ",1331,,
65060,지엔코,31401,봉제의복 제조업,98008044,49004022000,500,원(KRW),(02)2185-8510,서울특별시 송파구  동남로4길 41 지엔코빌딩,1331,,
204840,지엘팜텍,137001,자연과학 및 공학 연구개발업,35784323,3578432300,100,원(KRW),031-739-5220,경기도 성남시 중원구 사기막골로 137 중앙인더스피아5차 714호,1331,,
18290,지엠피,32603,컴퓨터 및 주변장치 제조업,27199868,13599934000,500,원(KRW),031 -943 -4600,경기도 파주시  산업단지길 139 (주)G.M.P ,1331,,
111820,지와이커머스,106309,기타 정보 서비스업,20557009,10278504500,500,원(KRW),02-6950-9500,서울특별시 광진구 광나루로56길 85프라임센터 35층 ,1331,,
106080,지투하이소닉,32602,전자부품 제조업,20645684,20645684000,1000,원(KRW),031-8040-0500,경기도 안산시 상록구  해안로 705 경기테크노파크 RIT센터 5층,1331,,
115450,지트리비앤티,32602,전자부품 제조업,24510837,12255418500,500,원(KRW),031-786-7800,경기도 성남시 분당구  정자일로 248 2201 ,1331,,
219750,지티지웰니스,32701,의료용 기기 제조업,6250067,3125033500,500,원(KRW),070 - 7874 - 1069,경기도 용인시 수지구 신수로 767 &nbsp,1331,,
18120,진로발효,31101,알코올음료 제조업,7524000,3984450000,500,원(KRW),031 -491 -2675,경기도 안산시 단원구 별망로 594 ,1331,,
109820,진매트릭스,137001,자연과학 및 공학 연구개발업,17740155,8870077500,500,원(KRW),031-628-2000,"경기도 성남시 분당구  대왕판교로 700 삼평동 코리아바이오파크 8층,7층",1331,,
86060,진바이오텍,31008,동물용 사료 및 조제식품 제조업,8610587,4305293500,500,원(KRW),041-853-9961,충청남도 공주시  계룡면 신원사로 166 ,1331,,
36890,진성티이씨,32902,특수 목적용 기계 제조업,22482268,11241134000,500,원(KRW),031 -658 -0100,경기도 평택시 세교산단로 3 (세교동) ,1331,,
7370,진양제약,32102,의약품 제조업,12000000,6000000000,500,원(KRW),02-3470-0300,서울특별시 서초구  효령로 231 ,1331,,
85660,차바이오텍,32101,기초 의약물질 및 생물학적 제제 제조업,52479764,26239882000,500,원(KRW),031-881-7400,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,1331,,
900040,차이나그레이트,116409,기타 금융업,125866557,12586656,0.1,미국달러(USD),86-595-8673-2222,"Grand Pavilion, Hibiscus Way, 802 West Bay Road, P.O. Box 31119,KY1-1205, Cayman Islands -",1331,,
94850,참좋은여행,147502,여행사 및 기타 여행보조 서비스업,14000000,7000000000,500,원(KRW),02-2188-4137,"서울특별시 중구 서소문로 135 서소문동, 연호빌딩 10층 ",1331,,
4650,창해에탄올,31101,알코올음료 제조업,9190885,4595442500,500,원(KRW),063-214-7800,전라북도 전주시 덕진구 원만성로 15 ,1331,,
278280,천보,32001,기초 화학물질 제조업,10000000,5000000000,500,원(KRW),070-4865-2525,충청북도 충주시 주덕읍 중원산업로 312 ,1331,,
96240,청담러닝,168505,일반 교습 학원,7674651,3837325500,500,원(KRW),02-3429-9407,서울특별시 강남구  영동대로 731 신영빌딩 15층 외,1331,,
13720,청보산업,33003,자동차 신품 부품 제조업,8178771,4089385500,500,원(KRW),032 -816 -3550,인천광역시 남동구  남동대로 208 ,1331,,
66360,체리부로,31001,"도축, 육류 가공 및 저장 처리업",27872369,13936184500,500,원(KRW),043-530-3200,충청북도 진천군 이월면 생거진천로 1770 ,1331,,
47820,초록뱀,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",76395832,38197916000,500,원(KRW),02-6925-7000,서울특별시 강남구 언주로148길 19 청호빌딩 4층 ,1331,,
94360,칩스앤미디어,105802,소프트웨어 개발 및 공급업,7415627,3851313500,500,원(KRW),02-568-3767,"서울특별시 강남구 삼성로85길 26, 11~13층 ",1331,,
16920,카스,74605,기계장비 및 관련 물품 도매업,21474112,10737056000,500,원(KRW),02-2225-3526,경기도 양주시  광적면 그루고개로 262 ,1331,,
42000,카페24,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",9430597,4715298500,500,원(KRW),02-3284-0300,서울특별시 동작구 보라매로5길 15 ,1331,,
71850,캐스텍코리아,33003,자동차 신품 부품 제조업,16569188,8284594000,500,원(KRW),051-974-4222,부산광역시 사상구 학장로63번길 24 ,1331,,
180400,캔서롭,137209,기타 과학기술 서비스업,22130432,11065216000,500,원(KRW),02-890-8700,"서울특별시 금천구 디지털로 173, 1003 ",1331,,
50110,캠시스,32602,전자부품 제조업,57969157,28984578500,500,원(KRW),070-4680-2500,인천광역시 연수구  벤처로100번길 26 ,1331,,
900310,컬러레이,137105,회사 본부 및 경영 컨설팅 서비스업,54000000,336160634,0,중국위안(CNY),+86-572-8832188,"Room 1501, 15F, SPA Centre, 53-55 Lockhart Road, Wanchai, Hong Kong. &nbsp",1331,,
78340,컴투스,105802,소프트웨어 개발 및 공급업,12866420,6433210000,500,원(KRW),02-6292-6000,서울특별시 금천구  가산디지털1로 131 ,1331,,
263700,케어랩스,105802,소프트웨어 개발 및 공급업,6199275,3099637500,500,원(KRW),02-6929-2340,서울특별시 강남구 역삼로3길 13 케어랩스타워 9층,1331,,
214370,케어젠,32101,기초 의약물질 및 생물학적 제제 제조업,10743000,5371500000,500,원(KRW),031-420-9242,경기도 안양시 동안구 엘에스로91번길 46-38 ,1331,,
221980,케이디켐,32004,기타 화학제품 제조업,4034800,2017400000,500,원(KRW),043-543-8430,충청북도 보은군 보은읍 매화구인로 345 &nbsp,1331,,
43290,케이맥,32902,특수 목적용 기계 제조업,7141531,3570765500,500,원(KRW),429303800,대전광역시 유성구 테크노8로 33 ,1331,,
317030,케이비17호스팩,116601,금융 지원 서비스업,5461000,546100000,100,원(KRW),02-312-3380,"서울특별시 마포구 마포대로 208 301호(아현동, 효성인텔리안)",1331,,
250930,케이비제10호스팩,116601,금융 지원 서비스업,5210000,521000000,100,원(KRW),02-783-1101,"서울특별시 영등포구 여의대로 8 에이동 1903호(여의도동, 여의도파크센터) ",1331,,
258790,케이비제11호스팩,116601,금융 지원 서비스업,3210000,321000000,100,원(KRW),02-3424-1988,"서울특별시 광진구 광나루로56길 85, 1917호(구의동, 테크노마트) &nbsp",1331,,
192250,케이사인,105802,소프트웨어 개발 및 공급업,64671257,6467125700,100,원(KRW),02-591-2390,"서울특별시 강남구 논현로64길 18 경풍빌딩 3,4,5층",1331,,
115500,케이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12000000,6000000000,500,원(KRW),02-6377-5221,경상북도 구미시 3공단1로 284 (임수동),1331,,
89150,케이씨티,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17150000,8575000000,500,원(KRW),02-6377-5622,경기도 수원시 권선구  일월천로4번길 7-10 금제빌딩 ,1331,,
25880,케이씨피드,31008,동물용 사료 및 조제식품 제조업,16715858,8357929000,500,원(KRW),054-332-6511,경상북도 영천시 금호읍 금호로 320 ,1331,,
93320,케이아이엔엑스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",4880000,2440000000,500,원(KRW),02-2187-6373,"서울특별시 서초구 서초대로 396 21층 (서초동, 강남빌딩) ",1331,,
73010,케이에스피,32901,일반 목적용 기계 제조업,36192257,18096128500,500,원(KRW),(051)831-6270,부산광역시 강서구  녹산산단381로86번길 43 ,1331,,
105330,케이엔더블유,32602,전자부품 제조업,5661347,2830673500,500,원(KRW),031-950-0200,경기도 파주시  문산읍 돈유3로 51 (주)케이엔더블유,1331,,
39420,케이엘넷,106102,전기 통신업,24154730,12077365000,500,원(KRW),02-538-0236,서울 강남구 역삼로 155(역삼동 748-14) ,1331,,
83550,케이엠,31309,기타 섬유제품 제조업,10142170,5071085000,500,원(KRW),031-678-8814,강원도 평창군  평창읍 농공단지길 23-21 (주)케이엠 ,1331,,
32500,케이엠더블유,32604,통신 및 방송 장비 제조업,18810000,9405000000,500,원(KRW),031 -370 -8600,경기도 화성시 영천로 183-19 (주)케이엠더블유,1331,,
225430,케이엠제약,32004,기타 화학제품 제조업,21387050,2138705000,100,원(KRW),02-6915-5342,경기도 평택시 포승읍 평택항로268번길 121 -,1331,,
64820,케이프,33101,선박 및 보트 건조업,25528573,12764286500,500,원(KRW),055-370-1234,경상남도 양산시  상북면 양산대로 1303  ,1331,,
256940,케이피에스,32902,특수 목적용 기계 제조업,4279000,2139500000,500,원(KRW),031-8041-5411,경기도 화성시 동탄면 동탄산단10길 52 &nbsp,1331,,
24880,케이피에프,32509,기타 금속 가공제품 제조업,16809176,8404588000,500,원(KRW),043-849-1114,경기도 성남시 분당구 운중로 136 판교송현타워,1331,,
42040,케이피엠테크,32004,기타 화학제품 제조업,91811106,9181110600,100,원(KRW),(031)489-4100,경기 안산시 원시동 816-2 ,1331,,
54410,케이피티유,32509,기타 금속 가공제품 제조업,5060000,2530000000,500,원(KRW),031-491-5695~7,경기도 화성시 정남면 괘랑2길 1 ,1331,,
217600,켐온,137001,자연과학 및 공학 연구개발업,63861340,6386134000,100,원(KRW),031-888-6634,경기도 수원시 영통구 광교로 147 이의동 경기바이오센터 15층,1331,,
89010,켐트로닉스,32004,기타 화학제품 제조업,12810319,6405159500,500,원(KRW),031-776-7690,세종특별자치시   전동면 배일길 31 ,1331,,
220260,켐트로스,32004,기타 화학제품 제조업,24045158,2404515800,100,원(KRW),031-491-0653,경기도 안산시 단원구 능안로 7 -,1331,,
52400,코나아이,105802,소프트웨어 개발 및 공급업,15559118,7779559000,500,원(KRW),02-2168-7500,서울특별시 영등포구  은행로 3 익스콘벤처타워 8층,1331,,
94860,코닉글로리,105802,소프트웨어 개발 및 공급업,47653062,4765306200,100,원(KRW),02-3476-4200,서울특별시 강남구 학동로 155,,,
46070,코다코,33003,자동차 신품 부품 제조업,39064256,19532128000,500,원(KRW),041-411-3100,충청남도 천안시 서북구  입장면 신대길 8 ,1331,,
47770,코데즈컴바인,31401,봉제의복 제조업,37842602,18921301000,500,원(KRW),02-2239-1319,"서울특별시 강남구 강남대로136길 64 (논현동, 신평빌딩) ",1331,,
78940,코드네이처,64203,전기 및 통신 공사업,50706103,25353051500,500,원(KRW),070-4035-4576,"서울특별시 금천구 가산디지털1로 5 제16층 제1614, 1615호(가산동,대륭테크노타운 20차)",1331,,
80530,코디,32004,기타 화학제품 제조업,11862130,5931065000,500,원(KRW),031-322-7788,경기도 용인시 기흥구 영덕동 103-1 ,1331,,
224060,코디엠,32902,특수 목적용 기계 제조업,144794514,14479451400,100,원(KRW),416209000,충청남도 천안시 서북구 백석공단2길 62 ,1331,,
78650,코렌,32703,사진장비 및 광학기기 제조업,30071471,15035735500,500,원(KRW),031-740-6800,경기도 성남시 중원구 사기막골로 90 (상대원동) 1층 (주)코렌,1331,,
104540,코렌텍,32701,의료용 기기 제조업,9937153,4968576500,500,원(KRW),041-585-7114,충청남도 천안시 서북구 입장면 영산홍1길 12 ,1331,,
27050,코리아나,32004,기타 화학제품 제조업,40000000,20000000000,500,원(KRW),02  -580 -8522,충청남도 천안시 서북구 성거읍 삼곡2길 6 ,1331,,
101670,코리아에스이,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",18900000,3780000000,200,원(KRW),031-466-4822,경기도 광주시  오포읍 오포안로 46-10 ,1331,,
123410,코리아에프티,33003,자동차 신품 부품 제조업,27841064,2784106400,100,원(KRW),070-7093-1500,경기도 안성시 원곡면 섬바위길 23 ,1331,,
36690,코맥스,32604,통신 및 방송 장비 제조업,14279965,7139982500,500,원(KRW),031-739-3564,경기도 성남시 중원구 둔촌대로 494 ,1331,,
49430,코메론,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",9048000,4524000000,500,원(KRW),051 -290 -3100,부산광역시 사하구 장평로 73 (주)코메론,1331,,
183300,코미코,32902,특수 목적용 기계 제조업,8775000,4387500000,500,원(KRW),031-8056-5800,경기도 안성시 모산로 8 ,1331,,
41960,코미팜,32102,의약품 제조업,58070833,5807083300,100,원(KRW),031-498-6104,경기도 시흥시  경제로 17 ,1331,,
89890,코세스,32902,특수 목적용 기계 제조업,16851962,8425981000,500,원(KRW),032-662-2224,경기도 부천시 오정구  산업로 62 ,1331,,
9730,코센,32401,1차 철강 제조업,60483525,30241762500,500,원(KRW),02-598-5133,전라북도 부안군  행안면 부안농공단지길 29 ,1331,,
222040,코스맥스엔비티,31007,기타 식품 제조업,20628000,10314000000,500,원(KRW),02-3474-8527,서울특별시 강남구 테헤란로 145 우신빌딩 10층 ,1331,,
241710,코스메카코리아,32004,기타 화학제품 제조업,10680000,5340000000,500,원(KRW),043-531-2293,충청북도 음성군 대소면 대금로 196번길 17-12 ,1331,,
69110,코스온,32004,기타 화학제품 제조업,18697161,9348580500,500,원(KRW),02-3454-0276,"서울특별시 강남구 영동대로 333 8층(대치동,동원빌딩)",1331,,
166480,코아스템,32102,의약품 제조업,15717440,7858720000,500,원(KRW),02-497-3711,경기도 성남시 분당구 판교로255번길 24 (삼평동),1331,,
45970,코아시아,137309,"그외 기타 전문, 과학 및 기술 서비스업",19616014,9808007000,500,원(KRW),032-500-1721,인천광역시 남동구  남동서로 193 (주)비에스이홀딩스,1331,,
29960,코엔텍,53802,폐기물 처리업,50000000,25000000000,500,원(KRW),(052)228-7300,울산 남구 용잠동 산 157 ,1331,,
102940,코오롱생명과학,32101,기초 의약물질 및 생물학적 제제 제조업,11412356,5706178000,500,원(KRW),02-3677-4151,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 ,1331,,
950160,코오롱티슈진,32101,기초 의약물질 및 생물학적 제제 제조업,61017550,0,0,미국달러(USD),1-301-921-6000, ,1331,,
33290,코웰패션,31404,의복 액세서리 제조업,90500234,46532198500,500,원(KRW),031 -217 -2500,경기 수원시 팔달구 원천동 381 ,1331,,
56360,코위버,32604,통신 및 방송 장비 제조업,9796800,4898400000,500,원(KRW),(02)3140-3300,서울특별시 강서구 마곡중앙8로7길 45 (마곡동) ,1331,,
121850,코이즈,32202,플라스틱제품 제조업,10532840,5266420000,500,원(KRW),070-8255-6400,충청북도 충주시  대소원면 첨단산업로 146 코이즈,1331,,
15710,코콤,32604,통신 및 방송 장비 제조업,17530500,8765250000,500,원(KRW),02  -6675-2135,서울 강서구 염창동 260-7 ,1331,,
52330,코텍,32605,영상 및 음향기기 제조업,15574552,7787276000,500,원(KRW),032-860-3000,인천광역시 연수구 벤처로24번길 26 ,1331,,
126600,코프라,32002,합성고무 및 플라스틱 물질 제조업,21115634,10557817000,500,원(KRW),031-499-2195,경기도 화성시  장안면 상두원길 142 ,1331,,
200130,콜마비앤에이치,32101,기초 의약물질 및 생물학적 제제 제조업,29543558,14771779000,500,원(KRW),02-3774-3822,대전광역시 유성구 테크노3로 22 -,1331,,
225650,쿠첸,32805,가정용 기기 제조업,10686277,5343138500,500,원(KRW),02-2008-7272,서울특별시 강남구 삼성로 528 부방빌딩 &nbsp,1331,,
60280,큐렉소,74708,기타 상품 전문 소매업,33357253,16678626500,500,원(KRW),031-478-0660,"서울특별시 서초구  강남대로 577 잠원동, 4층",1331,,
40350,큐로컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",109659681,54829840500,500,원(KRW),02-2141-3000,"서울특별시 강남구  테헤란로77길 7 (삼성동, 동원빌딩 4층)",1331,,
51780,큐로홀딩스,74603,음·식료품 및 담배 도매업,63416213,31708106500,500,원(KRW),02-2141-3000,"서울특별시 강남구  테헤란로77길 7 (삼성동,동원빌딩4층)",1331,,
115180,큐리언트,137001,자연과학 및 공학 연구개발업,8540966,4270483000,500,원(KRW),031-8060-1600,"경기도 성남시 분당구 판교로 242, C동 8층 ",1331,,
182360,큐브엔터,105902,오디오물 출판 및 원판 녹음업,26573767,2657376700,100,원(KRW),02-3445-1045,서울특별시 성동구 아차산로 83 - ,1331,,
66310,큐에스아이,32601,반도체 제조업,8278230,4139115000,500,원(KRW),041-410-5000,충청남도 천안시 서북구  성거읍 천흥8길 17 ,1331,,
16600,큐캐피탈,116409,기타 금융업,139998322,69999161000,500,원(KRW),02-538-2411,서울특별시 강남구 테헤란로 30611층(역삼동. 카이트타워) ,1331,,
43590,크로바하이텍,32601,반도체 제조업,23300000,11650000000,500,원(KRW),(02)453-3232,충청북도 청주시 흥덕구  월명로55번길 57 ,1331,,
114120,크루셜텍,32602,전자부품 제조업,65767892,65767892000,1000,원(KRW),041-913-0001,경기도 성남시 분당구 판교로 255 62 크루셜텍빌딩,1331,,
110790,크리스에프앤씨,31401,봉제의복 제조업,11715480,11715480000,1000,원(KRW),02-3409-4000,서울특별시 강남구 도곡로 176 ,1331,,
83790,크리스탈,137001,자연과학 및 공학 연구개발업,40397934,20198967000,500,원(KRW),031-628-2700,"경기도 성남시 분당구  대왕판교로 700 코리아바이오파크 A동 5층, 6층, 7층",1331,,
900250,크리스탈신소재,116409,기타 금융업,67783852,33891926,0.5,미국달러(USD),86-510-68171266,"Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands &nbsp",1331,,
45520,크린앤사이언스,31701,"펄프, 종이 및 판지 제조업",6500000,3650000000,500,원(KRW),02  -551 -0221,서울 강남구 삼성동 159-1 무역회관 903-1호 ,1331,,
214150,클래시스,32701,의료용 기기 제조업,61973077,6197307700,100,원(KRW),070-5168-8000,"서울특별시 강남구 테헤란로 240 역삼동, 클래시스타워",1331,,
237880,클리오,32004,기타 화학제품 제조업,16967895,8483947500,500,원(KRW),02-514-0056,서울특별시 강남구 압구정로30길 62 클리오 빌딩,1331,,
311270,키움제5호스팩,116601,금융 지원 서비스업,3600000,360000000,100,원(KRW),02-3787-5197,"서울특별시 영등포구 여의나루로4길 18 (여의도동, 키움파이낸셜스퀘어)",1331,,
54780,키이스트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",85175625,8517562500,100,원(KRW),02-3444-2002,서울특별시 강남구 영동대로96길 26 5층(삼성동) ,1331,,
219130,타이거일렉,32602,전자부품 제조업,6314290,3157145000,500,원(KRW),032)579-4100,인천광역시 남구 염전로187번길 33 ,1331,,
65130,탑엔지니어링,32902,특수 목적용 기계 제조업,15976257,8324128500,500,원(KRW),031-8039-1000,경상북도 구미시  고아읍 농공단지길 53-17 ,1331,,
23160,태광,32401,1차 철강 제조업,26500000,13250000000,500,원(KRW),051-970-6617,부산광역시 강서구  녹산산업대로 117-12 ,1331,,
53620,태양,32509,기타 금속 가공제품 제조업,8600000,4300000000,500,원(KRW),(041)621-9820,충청남도 천안시 서북구  업성1길 27 태양산업(주) ,1331,,
44490,태웅,32509,기타 금속 가공제품 제조업,20007381,10003690500,500,원(KRW),051-329-5000,부산광역시 강서구  녹산산단27로 67 ,1331,,
191420,테고사이언스,32101,기초 의약물질 및 생물학적 제제 제조업,8074634,4037317000,500,원(KRW),02-818-2900,"서울특별시 강서구 마곡중앙8로 93 (마곡동, 테고사이언스) ",1331,,
182690,테라셈,32601,반도체 제조업,13966340,6983170000,500,원(KRW),043-240-8160,충청북도 청주시 청원구 오창읍 과학산업5로 9 ,1331,,
66700,테라젠이텍스,32102,의약품 제조업,30935143,15467571500,500,원(KRW),(031)497-4100,경기도 안산시 단원구 산단로 68번길 58(초지동) ,1331,,
95610,테스,32902,특수 목적용 기계 제조업,19768226,9884113000,500,원(KRW),031-323-2552,경기도 용인시 처인구 양지면 중부대로 2374-36 ,1331,,
131970,테스나,137309,"그외 기타 전문, 과학 및 기술 서비스업",6850000,3425000000,500,원(KRW),031-646-8500,경기도 평택시 산단로 16번길 72 ,1331,,
89030,테크윙,32902,특수 목적용 기계 제조업,18827732,9477583000,500,원(KRW),031-378-5640,경기도 화성시 동탄면 동탄산단6길 37 ,1331,,
54450,텔레칩스,32601,반도체 제조업,13505911,6752955500,500,원(KRW),(02)3443-6792,서울특별시 송파구  올림픽로35다길 42 루터회관 B/D 19~23층,1331,,
91440,텔레필드,32604,통신 및 방송 장비 제조업,9097047,4548523500,500,원(KRW),031-730-5900,"경기도 성남시 분당구  판교로 255 이-301(삼평동, 판교이노밸리)",1331,,
196450,텔루스,32703,사진장비 및 광학기기 제조업,124056371,24811274200,200,원(KRW),031-8006-0030,경기도 용인시 처인구 남사면 당하로 113-12 ,1331,,
200230,텔콘RF제약,32604,통신 및 방송 장비 제조업,82736256,8273625600,100,원(KRW),031-371-8502,경기도 용인시 기흥구 동탄기흥로 684 -,1331,,
215480,토박스코리아,74704,"섬유, 의복, 신발 및 가죽제품 소매업",40470720,4047072000,100,원(KRW),02-6101-3639,서울특별시 구로구 디지털로26길 111 7층 702호,1331,,
51360,토비스,32605,영상 및 음향기기 제조업,16717058,8358529000,500,원(KRW),032-712-5112,인천 연수구 송도동 7-10 ,1331,,
45340,토탈소프트,105802,소프트웨어 개발 및 공급업,8558040,4279020000,500,원(KRW),070-4733-1000,부산광역시 해운대구 반송로513번길 66-39(석대동) ,1331,,
57880,토필드,32605,영상 및 음향기기 제조업,30945346,15472673000,500,원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,1331,,
108230,톱텍,32902,특수 목적용 기계 제조업,36796254,18534460500,500,원(KRW),054-472-1100,경상북도 구미시 산동면 첨단기업4로 49-53 - ,1331,,
79970,투비소프트,105802,소프트웨어 개발 및 공급업,24972877,12486438500,500,원(KRW),02-2140-7700,"서울특별시 강남구 봉은사로 617 인탑스빌딩 3, 4, 5층 (삼성동)",1331,,
105550,트루윈,32602,전자부품 제조업,11043418,5521709000,500,원(KRW),042-612-5000,대전광역시 유성구 엑스포로 385 (주)트루윈,1331,,
26150,특수건설,64102,토목 건설업,14994814,7497407000,500,원(KRW),02-590-6400,서울특별시 서초구 효령로 358 -,1331,,
117730,티로보틱스,32902,특수 목적용 기계 제조업,5399459,2699729500,500,원(KRW),031-716-4507,경기도 오산시 가장동 377-1 &nbsp,,1331,
33830,티비씨,106002,텔레비전 방송업,100000000,50000000000,500,원(KRW),537601900,대구광역시 수성구 동대구로 23 ,1331,,
64760,티씨케이,32309,기타 비금속 광물제품 제조업,11675000,5837500000,500,원(KRW),(031)677-0277,경기도 안성시 미양면 개정산업단지로 71- ,1331,,
246710,티앤알바이오팹,32101,기초 의약물질 및 생물학적 제제 제조업,8275490,4137745000,500,원(KRW),031-431-3344,"경기도 시흥시 산기대학로 237, 540호(정왕동, 한국산업기술대학교 스마트허브 산학융합본부) &nbsp;",1331,,
131290,티에스이,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11061429,5530714500,500,원(KRW),041-581-9955,충청남도 천안시 서북구 직산읍 군수1길 189 -,1331,,
62860,티엘아이,32601,반도체 제조업,9872720,4936360000,500,원(KRW),031-784-6800,경기도 성남시 중원구 양현로 405번길 12,,,
104480,티케이케미칼,32005,화학섬유 제조업,90895434,45447717000,500,원(KRW),02-2001-6000,대구광역시 북구  원대로 128 연우빌딩 3층,1331,,
81150,티플랙스,32509,기타 금속 가공제품 제조업,24268402,12134201000,500,원(KRW),031-488 -8800,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",1331,,
130740,티피씨글로벌,33003,자동차 신품 부품 제조업,9789238,4894619000,500,원(KRW),053-854-7500,경상북도 경산시  진량읍 일연로 574 ,1331,,
84730,팅크웨어,32604,통신 및 방송 장비 제조업,10425682,5212841000,500,원(KRW),02-589-9000,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 ,1331,,
46210,파나진,32103,의료용품 및 기타 의약 관련제품 제조업,32108160,16054080000,500,원(KRW),042-861-9295,대전광역시 유성구  테크노10로 54 ,1331,,
34230,파라다이스,189102,유원지 및 기타 오락관련 서비스업,90942672,47032355000,500,원(KRW),02-2277-0190,서울특별시 중구  동호로 268 파라다이스빌딩 ,1331,,
33540,파라텍,32902,특수 목적용 기계 제조업,16840552,8420276000,500,원(KRW),02-3780-8704,경기도 부천시 원미구 길주로425번길 30-21 ,1331,,
43200,파루,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",29667567,14833783500,500,원(KRW),061 -759 -5190,전남 순천시 서면 선평리 42-2 ,1331,,
214450,파마리서치프로덕트,74604,생활용품 도매업,9466217,4733108500,500,원(KRW),033-645-7640,강원도 강릉시  과학단지로 77-19 &nbsp,1331,,
208340,파멥신,32102,의약품 제조업,6873012,3436506000,500,원(KRW),042-863-2017,대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층,1331,,
177830,파버나인,32602,전자부품 제조업,10834424,5417212000,500,원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,1331,,
37070,파세코,32805,가정용 기기 제조업,14000000,7000000000,500,원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248 ,1331,,
150900,파수닷컴,105802,소프트웨어 개발 및 공급업,9546462,4773231000,500,원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 ,1331,,
37030,파워넷,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",12009614,12009614000,1000,원(KRW),02-3282-0700,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 ,1331,,
47310,파워로직스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",34420982,17442716000,500,원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163 ,1331,,
