종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,
23810,인팩,33003,자동차 신품 부품 제조업,10000000,5000000000,500,원(KRW),02-3432-3333,서울특별시 송파구 백제고분로 450 -,791,
249420,일동제약,32102,의약품 제조업,22670452,22670452000,1000,원(KRW),25263114,서울특별시 서초구 바우뫼로27길 2 ,791,
230,일동홀딩스,116409,기타 금융업,11002587,11002587000,1000,원(KRW),02-526-3114,서울특별시 서초구  바우뫼로27길 2 일동제약빌딩,791,
13360,일성건설,64102,토목 건설업,54024880,27012440000,500,원(KRW),032-429-3270,"인천광역시 남동구  인하로507번길 80 (구월동, 태광프라자402호)",791,
3120,일성신약,32102,의약품 제조업,2660000,13300000000,5000,원(KRW),02-3271-8800,서울특별시 용산구  원효로84길 9 ,791,
3200,일신방직,31301,방적 및 가공사 제조업,2400000,12000000000,5000,원(KRW),02-3774-0114,서울특별시 영등포구  은행로 11 ,791,
7110,일신석재,74606,"건축자재, 철물 및 난방장치 도매업",77456610,38728305000,500,원(KRW),02-487-9009,서울특별시 강동구 성내로 19 서경빌딩 6층,791,
7570,일양약품,32102,의약품 제조업,19085664,48826860000,2500,원(KRW),02-570-3700,경기도 용인시 기흥구  하갈로 110 ,791,
8500,일정실업,31303,편조원단 제조업,1200000,6000000000,5000,원(KRW),031-493-0031-5,경기도 안산시 단원구 산성로 21 (초지동),791,
81000,일진다이아,32004,기타 화학제품 제조업,11277975,11277975000,1000,원(KRW),02-707-9076,충청북도 음성군  대소면 대금로 157 ,791,
20760,일진디스플,32601,반도체 제조업,28314440,14157220000,500,원(KRW),031-680-0212,충청북도 음성군  대소면 대금로 157 ,791,
20150,일진머티리얼즈,32602,전자부품 제조업,46110835,23055417500,500,원(KRW),02-707-9060,전라북도 익산시 석암로3길 63-25 ,791,
103590,일진전기,32803,절연선 및 케이블 제조업,37080390,37080390000,1000,원(KRW),02-707-9781,경기도 화성시  만년로 905-17 ,791,
15860,일진홀딩스,116409,기타 금융업,49347483,49852615000,1000,원(KRW),031-220-0500,경기도 화성시  만년로 905-17 ,791,
226320,잇츠한불,32004,기타 화학제품 제조업,21929315,10964657500,500,원(KRW),02-3450-0343,서울특별시 강남구 학동로 311 주식회사 잇츠한불,791,
33240,자화전자,32602,전자부품 제조업,17900000,8950000000,500,원(KRW),043-210-7114,충청북도 청원군  북이면 충청대로 1217 ,791,
950,전방,31301,방적 및 가공사 제조업,1680000,8400000000,5000,원(KRW),02-2122-6000,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",791,
194370,제이에스코퍼레이션,31501,"가죽, 가방 및 유사제품 제조업",13335601,1333560100,100,원(KRW),02-2040-3400,서울특별시 강남구 개포로 640 ,791,
25620,제이준코스메틱,32004,기타 화학제품 제조업,26524184,13262092000,500,원(KRW),02-2193-9500,인천광역시 남동구 남동대로 405 (남촌동 614),791,
30000,제일기획,137103,광고업,115041225,23008245000,200,원(KRW),02-3780-2114,서울특별시 용산구  이태원로 222 제일기획 ,791,
271980,제일약품,32102,의약품 제조업,14704872,7352436000,500,원(KRW),02-549-7451,서울특별시 서초구 사평대로 343 제일약품 사옥 ,791,
1560,제일연마,32309,기타 비금속 광물제품 제조업,10000000,5000000000,500,원(KRW),054-285-8401,경상북도 포항시 남구 대송로101번길 34(장흥동) ,791,
2620,제일파마홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업,15973355,7986677500,500,원(KRW),02-549-7451,서울특별시 서초구 사평대로 343 ,791,
6220,제주은행,116401,은행 및 저축기관,32128774,160643870000,5000,원(KRW),064-720-0200,제주특별자치도 제주시  오현길 90 (이도일동),791,
89590,제주항공,85101,항공 여객 운송업,26356758,131783790000,5000,원(KRW),070-7420-1986,제주특별자치도 제주시 신대로 64 3층 ,791,
4910,조광페인트,32004,기타 화학제품 제조업,12800000,6400000000,500,원(KRW),051-304-7701-5,부산광역시 사상구  삼덕로 5 148,791,
4700,조광피혁,31501,"가죽, 가방 및 유사제품 제조업",6649138,34245690000,5000,원(KRW),043-270-5311-3,"충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)",791,
1550,조비,32003,"비료, 농약 및 살균, 살충제 제조업",5192239,25961195000,5000,원(KRW),02-3488-5853,서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4),791,
480,조선내화,32302,"내화, 비내화 요업제품 제조업",4000000,20000000000,5000,원(KRW),061-798-8114,전라남도 광양시 산업로 55 ,791,
120030,조선선재,32509,기타 금속 가공제품 제조업,1257651,628825500,500,원(KRW),054-289-8200,경상북도 포항시 남구 괴동로 43 (장흥동),791,
18470,조일알미늄,32402,1차 비철금속 제조업,69600000,34800000000,500,원(KRW),053-856-5252,경상북도 경산시  진량읍 공단6로 98 ,791,
2600,조흥,31007,기타 식품 제조업,600000,3000000000,5000,원(KRW),031-433-3883,경기도 안산시 단원구  시화로 38 (성곡동),791,
185750,종근당,32102,의약품 제조업,10370290,25925725000,2500,원(KRW),02-2194-0300,서울 서대문구 충정로3가 3가 368 종근당빌딩 ,791,
63160,종근당바이오,32102,의약품 제조업,5229489,13073722500,2500,원(KRW),02-2194-0555,서울특별시 서대문구  충정로 8 ,791,
1630,종근당홀딩스,116409,기타 금융업,5009861,12524652500,2500,원(KRW),02-6373-0600,서울특별시 서대문구  충정로 8 종근당빌딩 ,791,
44380,주연테크,32603,컴퓨터 및 주변장치 제조업,98773270,9877327000,100,원(KRW),02-2122-1000,서울특별시 마포구 양화로 134 (서교동) 5층,791,
13870,지엠비코리아,33003,자동차 신품 부품 제조업,19072280,9536140000,500,원(KRW),055-263-2131,경상남도 창원시 성산구  웅남로 618(성산동) ,791,
71320,지역난방공사,43503,"증기, 냉·온수 및 공기조절 공급업",11578744,57893720000,5000,원(KRW),031-780-4114,경기도 성남시 분당구 분당로 368 ,791,
10580,지코,33003,자동차 신품 부품 제조업,50521414,25260707000,500,원(KRW),041-529-7714,충청남도 아산시 도고면 도고면로 48-15 (주)지코,791,
35000,지투알,137105,회사 본부 및 경영 컨설팅 서비스업,16567409,17571493000,1000,원(KRW),02-705-2173,서울특별시 마포구  마포대로 155 LG마포B/D15F,791,
88790,진도,74607,기타 전문 도매업,12447744,6223872000,500,원(KRW),02-850-8270,서울특별시 금천구  가산디지털1로 75 ,791,
3780,진양산업,32202,플라스틱제품 제조업,13000000,6500000000,500,원(KRW),055-382-8981,경상남도 양산시  유산공단7길 42-1 ,791,
10640,진양폴리우레탄,32001,기초 화학물질 제조업,10000000,5000000000,500,원(KRW),031-657-2545,경기 평택시 세교동 536-8번지,791,
100250,진양홀딩스,116409,기타 금융업,55895292,27947646000,500,원(KRW),051-809-8813,부산광역시 부산진구 시민공원로 20번길 8(부암동) -,791,
51630,진양화학,32202,플라스틱제품 제조업,12000000,6000000000,500,원(KRW),052-278-0700,울산광역시 남구  장생포로 93 ,791,
272450,진에어,85101,항공 여객 운송업,30000000,30000000000,1000,원(KRW),1600-6200,"서울특별시 강서구 공항대로 453, 3층 ",791,
11000,진원생명과학,32102,의약품 제조업,21174063,21174063000,1000,원(KRW),02-527-0600,서울특별시 강남구 학동로 343 더피나클강남 10층,791,
2780,진흥기업,64102,토목 건설업,145471745,73311885500,500,원(KRW),02-772-1200,"인천광역시 연수구 컨벤시아대로 69 (송도동 , 송도밀레니엄 807호)",791,
9310,참엔지니어링,32902,특수 목적용 기계 제조업,49189958,25019977500,500,원(KRW),031-330-8500,경기도 용인시 처인구  남사면 형제로 5 ,791,
650,천일고속,84902,육상 여객 운송업,1429220,7146100000,5000,원(KRW),051-254-9111,부산광역시 동구 중앙대로 168(초량동) ,791,
12600,청호컴넷,32901,일반 목적용 기계 제조업,8376352,41881760000,5000,원(KRW),02-3670-7700-2,서울특별시 강남구 도산대로 318 ,791,
33250,체시스,33003,자동차 신품 부품 제조업,24000000,12000000000,500,원(KRW),053-851-8511,경상북도 경산시 진량읍 일연로 528 ,791,
35720,카카오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",83397873,41748936500,500,원(KRW),02-6718-1082,제주특별자치도 제주시 첨단로 242 ,791,
6380,카프로,32001,기초 화학물질 제조업,40000000,20000000000,500,원(KRW),02-399-1200,서울특별시 중구 을지로 51 교원내외빌딩 14F ,791,
109070,컨버즈,31702,"골판지, 종이 상자 및 종이용기 제조업",12888520,6444260000,500,원(KRW),070-4858-4652,경기도 용인시 처인구  이동면 백옥대로 563 ,791,
29460,케이씨,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",13554044,6777022000,500,원(KRW),031-670-8900,경기도 안성시  미양면 제2공단2길 39 ,791,
2380,케이씨씨,32004,기타 화학제품 제조업,10556513,56434870000,5000,원(KRW),02-3480-5000,서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩,791,
281820,케이씨텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",19839340,9919670000,500,원(KRW),031-670-8000,경기도 안성시 미양면 제2공단3길 30 ,791,
9070,케이씨티시,84903,도로 화물 운송업,30000000,15000000000,500,원(KRW),02-310-0700,서울특별시 중구 남대문로 63 한진빌딩 ,791,
145270,케이탑리츠,126801,부동산 임대 및 공급업,45096847,45096847000,1000,원(KRW),02-783-5858,서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호,791,
30200,케이티,106102,전기 통신업,261111808,1564498835000,5000,원(KRW),031-727-0114,경기도 성남시 분당구 불정로 90 KT 본사 ,791,
53210,케이티스카이라이프,106002,텔레비전 방송업,47821966,119554915000,2500,원(KRW),02-2003-3000,"서울특별시 마포구 매봉산로 758층, 9층 ",791,
33780,케이티앤지,31201,담배 제조업,137292497,954959485000,5000,원(KRW),042-939-5000,대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지,791,
7810,코리아써키트,32602,전자부품 제조업,23620751,13684570000,500,원(KRW),031-491-3061,경기도 안산시 단원구  강촌로139번길 9 ,791,
152330,코리아오토글라스,32301,유리 및 유리제품 제조업,20000000,100000000000,5000,원(KRW),044-860-5000,세종특별자치시  전의면 산단길 134 ,791,
3690,코리안리,116502,재 보험업,120369116,60184558000,500,원(KRW),02-3702-6000,서울특별시 종로구  종로5길 68 (수송동) 코리안리빌딩,791,
192820,코스맥스,32004,기타 화학제품 제조업,10049509,5024754500,500,원(KRW),031-359-0300,"경기도 화성시  향남읍 제약공단1길 27, 2길 46 ",791,
44820,코스맥스비티아이,116409,기타 금융업,9603921,4801960500,500,원(KRW),031-789-3000,"경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)",791,
5070,코스모신소재,32004,기타 화학제품 제조업,19747965,19747965000,1000,원(KRW),043-850-1114,충청북도 충주시 충주호수로 36 (목행동) 코스모신소재 주식회사,791,
5420,코스모화학,32004,기타 화학제품 제조업,15840498,79202490000,5000,원(KRW),052-231-6700,서울특별시 서초구  반포대로 43 코스모빌딩 5층,791,
71950,코아스,33201,가구 제조업,30907210,15453605000,500,원(KRW),02-2692-2360,서울특별시 영등포구 선유로52길 17 ,791,
2020,코오롱,116409,기타 금융업,12626426,68514080000,5000,원(KRW),02-3677-3114,경기 과천시 별양동 1-23 코오롱타워,791,
3070,코오롱글로벌,64102,토목 건설업,25210438,127616205000,5000,원(KRW),02-3677-5114,경기도 과천시 코오롱로 11 코오롱타워,791,
144620,코오롱머티리얼,32005,화학섬유 제조업,54000000,54000000000,1000,원(KRW),02-3677-4286,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,791,
120110,코오롱인더,32005,화학섬유 제조업,26978840,148733500000,5000,원(KRW),3677-3114,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 ,791,
138490,코오롱플라스틱,32002,합성고무 및 플라스틱 물질 제조업,38000000,38000000000,1000,원(KRW),054-420-8371,경상북도 김천시  공단3길 64 (응명동),791,
31820,콤텍시스템,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",47851466,23925733000,500,원(KRW),02-3289-0114,서울특별시 영등포구  가마산로 343 ,791,
192400,쿠쿠홀딩스,116409,기타 금융업,7112437,3556218500,500,원(KRW),055-380-0734,경상남도 양산시 유산공단2길 14(교동) ,791,
284740,쿠쿠홈시스,147602,개인 및 가정용품 임대업,4487466,2243733000,500,원(KRW),055-380-0734,경기도 시흥시 엠티브이북로 349(정왕동) ,791,
15590,큐로,32901,일반 목적용 기계 제조업,124732646,62366323000,500,원(KRW),052-278-9000,울산광역시 남구  처용로 260-37 ,791,
264900,크라운제과,31007,기타 식품 제조업,12523850,2659482000,200,원(KRW),02-791-9123,서울특별시 용산구 한강대로72길 3(남영동) ,791,
5740,크라운해태홀딩스,116409,기타 금융업,14847347,7724036500,500,원(KRW),02-791-9123,서울특별시 용산구 한강대로72길 3 ,791,
20120,키다리스튜디오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",15832549,7916274500,500,원(KRW),02-6320-8500,서울특별시 마포구 독막로 311 재화스퀘어 12층,791,
39490,키움증권,116601,금융 지원 서비스업,22099740,110498700000,5000,원(KRW),02-3787-5000,"서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩",791,
12170,키위미디어그룹,74607,기타 전문 도매업,197284650,98642325000,500,원(KRW),02-769-4799,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)",791,
15890,태경산업,32001,기초 화학물질 제조업,29228750,14614375000,500,원(KRW),031-206-0071,서울특별시 강서구 공항대로 467 4층(등촌동),791,
6890,태경화학,32001,기초 화학물질 제조업,11600000,5800000000,500,원(KRW),02-3661-8011,서울특별시 강서구  공항대로 467 (등촌동) ,791,
3240,태광산업,32005,화학섬유 제조업,1113400,5567000000,5000,원(KRW),02-3406-0300,서울특별시 중구  동호로 310 (장충동2가),791,
11280,태림포장,31702,"골판지, 종이 상자 및 종이용기 제조업",70805940,35402970000,500,원(KRW),031-499-3333,경기도 시흥시 공단1대로379번안길 74 ,791,
4100,태양금속공업,33003,자동차 신품 부품 제조업,36700000,20000000000,500,원(KRW),031-490-5500,경기도 안산시 단원구  해봉로 212 (성곡동),791,
9410,태영건설,64102,토목 건설업,76400000,39478740000,500,원(KRW),031-910-6999,경기도 고양시 일산동구 정발산로 24 ,791,
1420,태원물산,33003,자동차 신품 부품 제조업,7600000,3800000000,500,원(KRW),02-555-4301,서울특별시 강남구 테헤란로86길 14 (대치동),791,
7980,태평양물산,31401,봉제의복 제조업,49911742,24955871000,500,원(KRW),02-850-9000,서울특별시 구로구 디지털로31길 12 태평양물산 ,791,
55490,테이팩스,32202,플라스틱제품 제조업,4717650,3771825000,500,원(KRW),031-8047-4100,경기도 화성시 양감면 초록로532번길 62-16 ,791,
78000,텔코웨어,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",9702706,5026353000,500,원(KRW),02 -2105-9800,서울특별시 서초구  법원로3길 20-7 ,791,
214420,토니모리,32004,기타 화학제품 제조업,17640000,3528000000,200,원(KRW),02-591-3191,서울특별시 서초구 남부순환로 2557 토니모리 빌딩 ,791,
140890,트러스제7호,126801,부동산 임대 및 공급업,9686000,48430000000,5000,원(KRW),02-785-8920,서울특별시 양천구  목동동로 233-3 ,791,
84870,티비에이치글로벌,31401,봉제의복 제조업,20856819,10428409500,500,원(KRW),02-2058-3800,서울특별시 강남구 봉은사로 456 베이직하우스빌딩(삼성동),791,
19180,티에이치엔,32809,기타 전기장비 제조업,18000000,9000000000,500,원(KRW),053-583-3001,대구광역시 달서구 성서로71길 43 ,791,
91810,티웨이항공,85101,항공 여객 운송업,46974812,23487406000,500,원(KRW),02-6250-4984,서울특별시 강서구 하늘길 210 ,791,
4870,티웨이홀딩스,32601,반도체 제조업,75437074,37718537000,500,원(KRW),02-2056-9800,"서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)",791,
5690,파미셀,32101,기초 의약물질 및 생물학적 제제 제조업,59958950,29979475000,500,원(KRW),02-3496-0114,"서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) ",791,
36580,팜스코,31006,"곡물가공품, 전분 및 전분제품 제조업",36727943,18363971500,500,원(KRW),02-6200-9901,경기도 안성시  미양면 제2공단4길 33 ,791,
28670,팬오션,85001,해상 운송업,534569207,534569207000,1000,원(KRW),02-316-5114,서울특별시 종로구 종로5길 7 Tower 8 팬오션(주),791,
10820,퍼스텍,32502,무기 및 총포탄 제조업,46764840,23382420000,500,원(KRW),055-212-1606,경상남도 창원시 성산구  남면로 485 퍼스텍(주),791,
16800,퍼시스,33201,가구 제조업,11500000,14300000000,1000,원(KRW),02-3400-6386,서울특별시 송파구 오금로 311 오금동,791,
1020,페이퍼코리아,31701,"펄프, 종이 및 판지 제조업",89922517,44961258500,500,원(KRW),063-440-5000,전라북도 군산시 외항로 1245 페이퍼코리아(주),791,
90080,평화산업,33003,자동차 신품 부품 제조업,37403844,18701922000,500,원(KRW),053-610-7027,대구광역시 달성군 논공읍 논공로 597 ,791,
10770,평화홀딩스,116409,기타 금융업,14625466,7312733000,500,원(KRW),053-610-8500,대구광역시 달성군  논공읍 논공로 597 ,791,
5490,포스코,32401,1차 철강 제조업,87186835,482403125000,5000,원(KRW),054-220-0114,경상북도 포항시 남구  동해안로 6261 (주) 포스코,791,
58430,포스코강판,32401,1차 철강 제조업,6000000,30000000000,5000,원(KRW),054-280-6114,경상북도 포항시 남구  철강로 173 포스코강판주식회사,791,
47050,포스코인터내셔널,74601,상품 중개업,123375149,616875745000,5000,원(KRW),02-759-2114,서울특별시 중구  통일로 10 연세재단세브란스빌딩,791,
7630,폴루스바이오팜,32604,통신 및 방송 장비 제조업,38426927,19213463500,500,원(KRW),02-554-3377,인천광역시 연수구 송도과학로 32 송도테크노파크IT센터 M동 27층 ,791,
17810,풀무원,116409,기타 금융업,3809095,19045475000,5000,원(KRW),043-879-4500,충청북도 음성군 대소면 삼양로 730-27 ,791,
103140,풍산,32402,1차 비철금속 제조업,28024278,140121390000,5000,원(KRW),02-3406-5846,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,791,
5810,풍산홀딩스,116409,기타 금융업,7835167,45175835000,5000,원(KRW),02-2278-6700,인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스,791,
33180,필룩스,32602,전자부품 제조업,57643122,28971561000,500,원(KRW),070-7780-8000,경기도 양주시 광적면 광적로 235-48 ,791,
86790,하나금융지주,116409,기타 금융업,300242062,1501210310000,5000,원(KRW),02-2002-1110,서울특별시 중구 을지로 66 (을지로 2가),791,
99340,하나니켈1호,116402,신탁업 및 집합투자업,22756200,113781000000,0,원(KRW),02-3771-9870,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",791,
99350,하나니켈2호,116402,신탁업 및 집합투자업,3284000,16420000000,0,원(KRW),02-3771-9834,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",791,
293480,하나제약,32102,의약품 제조업,16200000,8100000000,500,원(KRW),02-577-7667,경기도 화성시 향남읍 제약단지로 13-39 ,791,
39130,하나투어,147502,여행사 및 기타 여행보조 서비스업,11616185,5808092500,500,원(KRW),02-2127-1000,서울특별시 종로구 인사동5길 41 (주)하나투어 ,791,
172580,하이골드12호,147601,운송장비 임대업,13044500,65222500000,5000,원(KRW),02-2090-4625,제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동),791,
153360,하이골드3호,147601,운송장비 임대업,16149790,80748950000,5000,원(KRW),02-2090-4624,제주특별시자치도 제주시 연삼로 473 산업경제진흥원,791,
159650,하이골드8호,147601,운송장비 임대업,14905929,74529645000,5000,원(KRW),02-2090-4600,제주특별자치도 제주시 연삼로 473 산업경재진흥원 연삼로 473 산업경제진흥원(이도이동),791,
71090,하이스틸,32401,1차 철강 제조업,1999944,9999720000,5000,원(KRW),02-2273-2140,충청남도 당진시 송악읍 부곡공단4길 28-252 ,791,
19490,하이트론씨스템즈,32605,영상 및 음향기기 제조업,5530735,13826837500,2500,원(KRW),031-670-9100,경기도 안성시  삼죽면 서동대로 5953-85 ,791,
80,하이트진로,31101,알코올음료 제조업,70133611,368818745000,5000,원(KRW),02-3219-0114,서울특별시 강남구 영동대로 714 ,791,
140,하이트진로홀딩스,116409,기타 금융업,23206765,118387875000,5000,원(KRW),02-520-3112,서울특별시 강남구  영동대로 714 ,791,
152550,한국ANKOR유전,116402,신탁업 및 집합투자업,70020000,350100000000,0,원(KRW),2180-0493,서울특별시 영등포구 은행로 3 여의도동,791,
36460,한국가스공사,43502,연료용 가스 제조 및 배관공급업,92313000,461565000000,5000,원(KRW),053-670-0114,대구광역시 동구 첨단로 120- ,791,
5430,한국공항,85209,기타 운송관련 서비스업,3166355,15831775000,5000,원(KRW),02-2660-3114,서울특별시 강서구  양천로 13 (방화동) 한국공항(주),791,
71050,한국금융지주,116409,기타 금융업,55725992,307921215000,5000,원(KRW),02-3276-6400,서울특별시 영등포구  의사당대로 88 ,791,
10040,한국내화,32302,"내화, 비내화 요업제품 제조업",22863632,11431816000,500,원(KRW),041-359-2200,충청남도 당진시  송산면 무수들길 370 ,791,
25540,한국단자공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10415000,5207500000,500,원(KRW),032-814-9981,인천광역시 연수구 갯벌로 38 ,791,
4090,한국석유공업,32309,기타 비금속 광물제품 제조업,655200,3276000000,5000,원(KRW),02-799-3114,서울특별시 용산구  이촌로 166 ,791,
2200,한국수출포장공업,31702,"골판지, 종이 상자 및 종이용기 제조업",4000000,20000000000,5000,원(KRW),02-525-2981-9,서울특별시 서초구 서초중앙로 63 ,791,
2960,한국쉘석유,31902,석유 정제품 제조업,1300000,7000000000,5000,원(KRW),051-620-5133,부산광역시 남구  신선로 250 (용당동) ,791,
123890,한국자산신탁,116402,신탁업 및 집합투자업,112853251,56426625500,500,원(KRW),02-2112-6300,"서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워) ",791,
15760,한국전력공사,43501,전기업,641964077,3209820385000,5000,원(KRW),061-345-3114,전라남도 나주시 전력로 55 -,791,
6200,한국전자홀딩스,116409,기타 금융업,46803136,23401568000,500,원(KRW),02-3497-5535,서울특별시 서초구  마방로10길 5 ,791,
2300,한국제지,31701,"펄프, 종이 및 판지 제조업",5004949,25024745000,5000,원(KRW),02-3475-7200,서울특별시 강남구  테헤란로 504 해성빌딩 19층,791,
23350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",10950000,5475000000,500,원(KRW),02-2049-2517,경기도 성남시 중원구 산성대로476번길 6 (금광동),791,
25890,한국주강,32902,특수 목적용 기계 제조업,11309259,5654629500,500,원(KRW),055-585-7251,경상남도 함안군 법수면 장백로 585 - ,791,
970,한국주철관공업,32401,1차 철강 제조업,22800500,12000000000,500,원(KRW),051-291-5481-5,부산광역시 사하구  을숙도대로 525 ,791,
104700,한국철강,32401,1차 철강 제조업,46050000,46050000000,1000,원(KRW),055-260-0500,경상남도 창원시 성산구  공단로103번길 12 한국철강(주) ,791,
17960,한국카본,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",43960757,21980378500,500,원(KRW),055-350-8888,경상남도 밀양시 부북면 춘화로 85 ,791,
161890,한국콜마,32004,기타 화학제품 제조업,22346698,11173349000,500,원(KRW),02-3485-0332,세종특별자치시  전의면 덕고개길 12-11 ,791,
24720,한국콜마홀딩스,116409,기타 금융업,17938966,8969483000,500,원(KRW),041-862-1057,세종특별자치시  전의면 덕고개길 12-11 ,791,
161390,한국타이어,32201,고무제품 제조업,123875069,61937534500,500,원(KRW),02-2222-1000,서울특별시 강남구  테헤란로 133 ,791,
240,한국타이어월드와이드,116409,기타 금융업,93020173,46510086500,500,원(KRW),02-2222-1000,서울특별시 강남구 테헤란로 133 ,791,
34830,한국토지신탁,116402,신탁업 및 집합투자업,252489230,252489230000,1000,원(KRW),234511181,서울특별시 강남구 테헤란로 309 ,791,
7280,한국특수형강,32401,1차 철강 제조업,32353490,16176745000,500,원(KRW),051-323-2611,부산광역시 사상구  장인로77번길 52(학장동) ,791,
168490,한국패러랠,116402,신탁업 및 집합투자업,80020000,400100000000,0,원(KRW),02-3276-4815,서울특별시 영등포구 은행로3 ,791,
10100,한국프랜지공업,33003,자동차 신품 부품 제조업,30450420,30450420000,1000,원(KRW),052-233-5511,울산 동구 동부동 194,791,
47810,한국항공우주,33103,"항공기,우주선 및 부품 제조업",97475107,487375535000,5000,원(KRW),055-851-1000,경상남도 사천시  사남면 공단1로 78 한국항공우주산업 ,791,
123690,한국화장품,74604,생활용품 도매업,16068000,8034000000,500,원(KRW),02-724-3281,서울특별시 종로구 청계천로 35 ,791,
3350,한국화장품제조,32004,기타 화학제품 제조업,4532000,2266000000,500,원(KRW),02-724-3710,서울특별시 종로구 청계천로 35 ,791,
11500,한농화성,32004,기타 화학제품 제조업,15637042,7818521000,500,원(KRW),063-462-2455,"전라북도 군산시  외항1길 24 (소룡동,0)",791,
2390,한독,32102,의약품 제조업,13763533,6881766500,500,원(KRW),02-527-5114,서울특별시 강남구  테헤란로 132 ,791,
14790,한라,64102,토목 건설업,38874942,194374710000,5000,원(KRW),02-3434-5114,서울특별시 송파구 올림픽로 289 ,791,
60980,한라홀딩스,116409,기타 금융업,10472070,55086180000,5000,원(KRW),02-3434-6363,경기도 용인시 기흥구 기흥단지로 46 -,791,
53690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",10957550,5478775000,500,원(KRW),02-3429-6300,서울특별시 강남구 테헤란로87길 36 도심공항타워 층,791,
42700,한미반도체,32902,특수 목적용 기계 제조업,57223890,12716420500,200,원(KRW),032-571-9100,인천광역시 서구 가좌로30번길 14 ,791,
8930,한미사이언스,116409,기타 금융업,64742860,32371430000,500,원(KRW),02-410-9114,경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단,791,
128940,한미약품,32102,의약품 제조업,11612184,29030460000,2500,원(KRW),031-356-3311,경기도 화성시  팔탄면 무하로 214 ,791,
9240,한샘,74604,생활용품 도매업,23533928,23533928000,1000,원(KRW),02-6470-3114,경기도 안산시 단원구 번영2로 144 ,791,
20000,한섬,31401,봉제의복 제조업,24630000,12315000000,500,원(KRW),02-3416-2000,서울특별시 강남구  도산대로 523 한섬빌딩,791,
3680,한성기업,31002,수산물 가공 및 저장 처리업,5933871,29669355000,5000,원(KRW),051-410-7100,부산광역시 영도구  태종로 63 ,791,
105630,한세실업,31401,봉제의복 제조업,40000000,20000000000,500,원(KRW),02-3779-0779,서울특별시 영등포구 은행로 29 정우빌딩 ,791,
69640,한세엠케이,74704,"섬유, 의복, 신발 및 가죽제품 소매업",12909322,6454661000,500,원(KRW),02-2142-5000,서울특별시 강남구  논현로 633 ,791,
16450,한세예스24홀딩스,116409,기타 금융업,40000000,20000000000,500,원(KRW),02-3779-0800,서울특별시 영등포구  은행로 11 일신빌딩 6층 ,791,
9180,한솔로지스틱스,85209,기타 운송관련 서비스업,27477425,14340941000,500,원(KRW),02-3287-7400,서울특별시 중구 을지로 100 파인애비뉴 B동 22층 ,791,
213500,한솔제지,31701,"펄프, 종이 및 판지 제조업",23800576,119002880000,5000,원(KRW),02-3287-6040,"서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) ",791,
14680,한솔케미칼,32001,기초 화학물질 제조업,11295195,56475975000,5000,원(KRW),02-2152-2326,서울특별시 강남구 테헤란로 513K Tower 7F / 8F ,791,
4710,한솔테크닉스,32602,전자부품 제조업,22109878,110549390000,5000,원(KRW),02-3287-7902,서울특별시 중구 을지로 100 ,791,
10420,한솔피엔에스,74607,기타 전문 도매업,20493012,10246506000,500,원(KRW),02-6005-4534,서울특별시 중구 퇴계로 213 일흥빌딩 5층 ,791,
